2 0.0678088665009
4 0.318345069885
6 0.377543926239
8 0.651237010956
10 0.864648962021
12 0.966181993484
14 1.07255101204
16 1.14741206169
18 1.66891803741 
20 1.76295804977
22 1.43356800079
24 2.01472115517
26 2.06722092628 
28 2.10619401932
30 2.21989488602
32 2.49251508715
34 2.69455695152
36 3.15106010437
38 3.44889497757
40 3.64857396752
42 3.77592455811
44 3.95824390145
46 3.92844960014
48 4.58627984573
